,id,latitude,longitude,name,opening_hours,rating,utc_offset
67,ChIJKynHxRFu5kcRLGk924OncJo,48.869265,2.3559948,L'Appartement Saint-Martin,"{'0': [{'_1': 11.5, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 9.5, '_2': 24.0}], '2': [{'_1': 9.5, '_2': 24.0}], '3': [{'_1': 9.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 9.5, '_2': 24.0}]}",3.5,60
68,ChIJSXcOqKhqHRURFo9Ot0UrwsY,32.3319862,34.8510254,Marrakesh,"{'0': [{'_1': 12.0, '_2': 23.0}], '1': [{'_1': 12.0, '_2': 23.0}], '2': [{'_1': 12.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 16.5}], '6': [{'_1': 19.0, '_2': 23.0}]}",4.0,120
69,ChIJAQC8nxdu5kcR9w945q2qvYc,48.8673827,2.348082100000001,Thaï & sushi,"{'0': [{'_1': 13.0, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}], '1': [{'_1': 11.5, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}], '2': [{'_1': 11.5, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}], '3': [{'_1': 11.5, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}], '4': [{'_1': 11.5, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}], '5': [{'_1': 11.5, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}], '6': [{'_1': 13.0, '_2': 15.5}, {'_1': 19.0, '_2': 22.0}]}",0.0,60
70,ChIJqc_f-F5C5kcRpJ6bZHOH1LI,49.0400309,2.340864100000001,Le Tokyo,"{'0': [], '1': [{'_1': 12.0, '_2': 14.75}, {'_1': 19.0, '_2': 22.0}], '2': [{'_1': 12.0, '_2': 14.75}, {'_1': 19.0, '_2': 22.0}], '3': [{'_1': 12.0, '_2': 14.75}, {'_1': 19.0, '_2': 22.0}], '4': [{'_1': 12.0, '_2': 14.75}, {'_1': 19.0, '_2': 22.0}], '5': [{'_1': 12.0, '_2': 14.75}, {'_1': 19.0, '_2': 22.0}], '6': [{'_1': 12.0, '_2': 14.75}, {'_1': 19.0, '_2': 22.0}]}",3.0,60
71,ChIJb2hJfwVu5kcRObqnEi31ND4,48.8657028,2.3592274,La Crêperie Du Marais,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
72,ChIJje57iBRu5kcRrB0TY4Pe278,48.8738548,2.350811,LA RÉCLAME,"{'0': [], '1': [], '2': [{'_1': 11.5, '_2': 19.5}], '3': [{'_1': 11.5, '_2': 19.5}], '4': [{'_1': 11.5, '_2': 19.5}], '5': [{'_1': 11.5, '_2': 19.5}], '6': [{'_1': 11.5, '_2': 19.5}]}",4.9,60
73,ChIJcch4_Atu5kcRprD8xIA4LsU,48.8712616,2.363077,Bar Carrouf Centre Commercial,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
74,ChIJLya87hpu5kcRTUlhywh-FI4,48.8645053,2.3545867,Bob's Kitchen,"{'0': [{'_1': 8.0, '_2': 16.0}], '1': [{'_1': 8.0, '_2': 15.0}], '2': [{'_1': 8.0, '_2': 15.0}], '3': [{'_1': 8.0, '_2': 15.0}], '4': [{'_1': 8.0, '_2': 15.0}], '5': [{'_1': 8.0, '_2': 15.0}], '6': [{'_1': 8.0, '_2': 16.0}]}",4.4,60
75,ChIJ33WDYhlu5kcRv3PSXxJ-RZ4,48.862498,2.3500476,Shisha,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.5,60
76,ChIJTVqiSOZt5kcRM_OFtqmzF6c,48.8725592,2.3781437,Thierry Meunier,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",2.2,60
77,ChIJj3lYxgtu5kcRxkM8WlsvE88,48.87161719999999,2.364494,Cafe Chez Prune,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.0,60
78,ChIJ52xWE_1t5kcRjZMo9suaRl8,48.8641484,2.3689476,Au King Délice,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.0,60
79,ChIJ9RYolxFu5kcROJPOo3W7HF8,48.870069,2.354985,Le Globo,"{'0': [{'_1': 0.0, '_2': 6.0}], '1': [], '2': [], '3': [], '4': [], '5': [{'_1': 23.75, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 6.0}, {'_1': 23.75, '_2': 24.0}]}",2.8,60
80,ChIJwS3QNltt5kcRF-RKsBudhM8,48.8638074,2.4425076,Sandwicherie Le Prestige,"{'0': [{'_1': 9.0, '_2': 24.0}, {'_1': 0.0, '_2': 1.0}], '1': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 1.0}, {'_1': 9.0, '_2': 24.0}]}",4.3,60
81,ChIJbchV6ZBx5kcRbcp3dkbwFUg,48.8275832,2.349423,L'Artisan,"{'0': [{'_1': 6.0, '_2': 23.0}], '1': [], '2': [], '3': [{'_1': 6.0, '_2': 23.0}], '4': [{'_1': 6.0, '_2': 23.0}], '5': [{'_1': 6.0, '_2': 23.0}], '6': [{'_1': 6.0, '_2': 23.0}]}",3.8,60
82,ChIJMSlUhBlu5kcR5GMkrBZfU-U,48.8640017,2.3503816,Sushi Bonheur,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
83,ChIJd1ypyABy5kcR-RcvyT-I3Ec,48.854169,2.3717006,Mégalo Bar,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,60
84,ChIJ3fKQTxBu5kcRnFe6gwJUPe0,48.8680325,2.3548137,Chez Beto,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
85,ChIJGbFqiC9u5kcR0nLp3lnjiAc,48.864718,2.333787,Sanukiya,"{'0': [{'_1': 11.5, '_2': 22.0}], '1': [{'_1': 11.5, '_2': 22.0}], '2': [{'_1': 11.5, '_2': 22.0}], '3': [{'_1': 11.5, '_2': 22.0}], '4': [{'_1': 11.5, '_2': 22.0}], '5': [{'_1': 11.5, '_2': 22.0}], '6': [{'_1': 11.5, '_2': 22.0}]}",4.5,60
86,ChIJS_hANgVu5kcRZKjdafwk-Fg,48.8647245,2.3567826,Song Heng Restaurant,"{'0': [], '1': [{'_1': 11.0, '_2': 16.0}], '2': [{'_1': 11.0, '_2': 16.0}], '3': [{'_1': 11.0, '_2': 16.0}], '4': [{'_1': 11.0, '_2': 16.0}], '5': [{'_1': 11.0, '_2': 16.0}], '6': [{'_1': 11.0, '_2': 16.0}]}",4.5,60
87,ChIJ758YBhlu5kcRR_ED10akqVM,48.86345900000001,2.3485423,ROOMIES,"{'0': [{'_1': 12.0, '_2': 16.0}], '1': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '2': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '3': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '4': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '5': [{'_1': 12.0, '_2': 14.5}, {'_1': 19.5, '_2': 22.5}], '6': [{'_1': 12.0, '_2': 22.5}]}",4.6,60
88,ChIJ_R5IrTxy5kcRE7FDFiStdKg,48.8311178,2.3751635,Sushi Story,"{'0': [{'_1': 19.0, '_2': 23.0}], '1': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '2': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '3': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '4': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '5': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '6': [{'_1': 12.0, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}]}",3.3,60
89,ChIJrRVPyhpu5kcR-f4ErjAuxHs,48.8647398,2.3561658,Piu Cai Xiaolai,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.0,60
90,ChIJI8Aj2cNt5kcRmAdZ3uSfYls,48.8789257,2.3855222,Take Took,"{'0': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 23.0}], '1': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '2': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '3': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '4': [{'_1': 11.5, '_2': 15.0}, {'_1': 18.0, '_2': 22.5}], '5': [{'_1': 11.5, '_2': 15.0}], '6': [{'_1': 19.5, '_2': 23.0}]}",4.3,60
91,ChIJT78RxHVu5kcRZoDCLEKfs3M,48.881275,2.368342,Point Éphémère,"{'0': [{'_1': 12.5, '_2': 22.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 12.5, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.5, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.5, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.5, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.5, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 12.5, '_2': 24.0}]}",4.0,60
92,ChIJvZd1SxFu5kcRBjMtqzx-AMY,48.87018,2.351406,AVLI,"{'0': [{'_1': 12.0, '_2': 16.0}], '1': [{'_1': 12.0, '_2': 15.5}, {'_1': 19.0, '_2': 23.5}], '2': [{'_1': 12.0, '_2': 15.5}, {'_1': 19.0, '_2': 24.0}], '3': [{'_1': 12.0, '_2': 15.5}, {'_1': 19.0, '_2': 23.5}], '4': [{'_1': 12.0, '_2': 15.5}, {'_1': 19.0, '_2': 23.5}], '5': [{'_1': 12.0, '_2': 15.5}, {'_1': 19.0, '_2': 24.0}], '6': [{'_1': 12.0, '_2': 15.5}, {'_1': 19.0, '_2': 24.0}]}",4.7,60
93,ChIJnXSqHhpu5kcRld-qb_DmD_4,48.8652938,2.3511343,L'Impact,"{'0': [{'_1': 15.0, '_2': 24.0}, {'_1': 0.0, '_2': 6.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 19.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 22.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 6.0}, {'_1': 22.0, '_2': 24.0}]}",3.1,60
94,ChIJ_fBHmZly5kcRySCzLU0oB84,48.846607,2.4291459,Le Coste Bleu,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
95,ChIJ-dSLUAVu5kcRKxLJKe_zLvA,48.8655741,2.3571199,Les Quatre Saisons,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
96,ChIJLyfpxTZu5kcRCsrIf9KuXfI,48.8721016,2.3304692,Boutique Nespresso Paris Opéra,"{'0': [], '1': [{'_1': 10.0, '_2': 19.0}], '2': [{'_1': 10.0, '_2': 19.0}], '3': [{'_1': 10.0, '_2': 19.0}], '4': [{'_1': 10.0, '_2': 20.0}], '5': [{'_1': 10.0, '_2': 19.0}], '6': [{'_1': 10.0, '_2': 19.0}]}",4.1,60
97,ChIJYSg8P15C5kcRzs_U62n8WAo,49.0389926,2.3409569,BCHEF,"{'0': [{'_1': 10.0, '_2': 19.0}], '1': [{'_1': 10.0, '_2': 19.0}], '2': [{'_1': 10.0, '_2': 19.0}], '3': [{'_1': 10.0, '_2': 19.0}], '4': [{'_1': 10.0, '_2': 19.0}], '5': [{'_1': 10.0, '_2': 19.0}], '6': [{'_1': 10.0, '_2': 19.0}]}",3.3,60
98,ChIJYYBcCz5u5kcRNpZ-ZV7k9bc,48.8716115,2.344400899999999,Christeph,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
99,ChIJU5XcSAVu5kcR3OvLfOnBf-I,48.865049,2.356945,Le Temple Celeste,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.4,60
100,ChIJgQfCkxNu5kcRcQi5NxUc9C8,48.8726037,2.3525127,Les P'tites Poules,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.3,60
101,ChIJ63_5-ZBx5kcRB4qBeL3cXvk,48.8278386,2.3502212,Les Tanneurs de la Butte,"{'0': [{'_1': 8.0, '_2': 12.0}], '1': [{'_1': 8.0, '_2': 12.0}], '2': [{'_1': 8.0, '_2': 12.0}], '3': [{'_1': 8.0, '_2': 12.0}], '4': [{'_1': 8.0, '_2': 12.0}], '5': [{'_1': 8.0, '_2': 12.0}], '6': [{'_1': 8.0, '_2': 12.0}]}",3.6,60
102,ChIJc5RH0Jty5kcRvKaBQNa1Gos,48.8475534,2.4275848,Génération Sushi - Vincennes,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
103,ChIJebyrpdfd4EcRVqZO3bHuYcc,49.44358489999999,1.0939029,le socrate,"{'0': [], '1': [{'_1': 7.5, '_2': 20.0}], '2': [{'_1': 7.5, '_2': 20.0}], '3': [{'_1': 7.5, '_2': 20.0}], '4': [{'_1': 7.5, '_2': 20.0}], '5': [{'_1': 7.5, '_2': 20.0}], '6': [{'_1': 7.5, '_2': 20.0}]}",3.2,60
104,ChIJ283JpRdu5kcR0chYrgjudgI,48.86797439999999,2.3478599,La Cantine des Mama's,"{'0': [{'_1': 11.5, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '1': [{'_1': 11.5, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '2': [{'_1': 11.5, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '3': [{'_1': 11.5, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '4': [{'_1': 11.5, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '5': [{'_1': 11.5, '_2': 15.0}, {'_1': 19.0, '_2': 23.0}], '6': [{'_1': 19.0, '_2': 23.0}]}",4.5,60
105,ChIJi8UjncJt5kcRSeMwbZobDBw,48.8757844,2.3818555,BOTZARIS CAFE,"{'0': [{'_1': 7.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}]}",4.1,60
106,ChIJMWWzWRFu5kcR6gWgD-YgUnY,48.87106,2.3520198,La Mécanique des Fluides,"{'0': [{'_1': 17.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 17.0, '_2': 24.0}]}",4.3,60
107,ChIJ-5Isx9ht5kcRv0flTqjQnIY,48.8817343,2.370580299999999,L'imprévu,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [{'_1': 6.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 6.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 6.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 6.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 6.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 6.0, '_2': 24.0}]}",4.4,60
108,ChIJr6xW1xlu5kcRBTKkMbO-wMw,48.8659149,2.3487515,Le 23,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [], '2': [{'_1': 18.0, '_2': 24.0}], '3': [{'_1': 18.0, '_2': 24.0}], '4': [{'_1': 18.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 18.0, '_2': 24.0}]}",4.6,60
109,ChIJiQxv_05u5kcRVgBpkRINVYw,48.8838498,2.3270363,Quick,"{'0': [{'_1': 8.0, '_2': 24.0}, {'_1': 0.0, '_2': 1.5}], '1': [{'_1': 0.0, '_2': 1.0}, {'_1': 8.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.0}, {'_1': 8.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.0}, {'_1': 8.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.0}, {'_1': 8.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.0}, {'_1': 8.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 1.5}, {'_1': 8.0, '_2': 24.0}]}",2.5,60
110,ChIJw2xgiC9u5kcRTolt7EYoGVQ,48.8646997,2.333746399999999,さぬき屋,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",4.5,60
111,ChIJF35ZZw9u5kcRfvosd86qDLc,48.8663884,2.3607865,B. Bell broche,"{'0': [], '1': [{'_1': 12.0, '_2': 18.0}], '2': [{'_1': 12.0, '_2': 18.0}], '3': [{'_1': 12.0, '_2': 18.0}], '4': [{'_1': 12.0, '_2': 18.0}], '5': [{'_1': 12.0, '_2': 18.0}], '6': [{'_1': 12.0, '_2': 18.0}]}",4.6,60
112,ChIJU83rGE1u5kcRtgu_lG89Fuk,48.8847582,2.3258054,La Passerelle,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
113,ChIJZ5cVNhJu5kcRrY5om-5nB0c,48.8723167,2.3546594,Epicerie Julhès 17/20,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
114,ChIJk3AugCVu5kcR90UM1BzDWLo,48.8641707,2.3338069,Dragon Palais Royal,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",1.0,60
115,ChIJSY43_hFu5kcRI8m1qNLL-94,48.87086289999999,2.3568502,Chevalier Michèle,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
116,ChIJ45EKQt1t5kcRI07JqS6AhzM,48.87654149999999,2.3784971,Soteris Mickael,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
117,ChIJW2Ovg-ht5kcRsDTuzLmgpc8,48.8727489,2.3797365,Yahiaoui Fatiha,"{'0': [{'_1': 6.5, '_2': 21.0}], '1': [], '2': [{'_1': 6.5, '_2': 21.0}], '3': [{'_1': 6.5, '_2': 21.0}], '4': [{'_1': 6.5, '_2': 21.0}], '5': [{'_1': 6.5, '_2': 21.0}], '6': [{'_1': 6.5, '_2': 21.0}]}",3.5,60
118,ChIJfdnlmhlu5kcR45jLZhnWHmM,48.8641825,2.349728,Anthony,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
119,ChIJfVPskJly5kcRKTliKVtYs7Q,48.8461048,2.4288356,Le Berlioz,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.6,60
120,ChIJR_70Khhu5kcRjTC-rMnLht4,48.8660195,2.3478924,Madame Croque Monsieur,"{'0': [{'_1': 10.0, '_2': 15.0}], '1': [{'_1': 10.0, '_2': 22.0}], '2': [{'_1': 10.0, '_2': 22.0}], '3': [{'_1': 10.0, '_2': 22.0}], '4': [{'_1': 10.0, '_2': 22.0}], '5': [{'_1': 10.0, '_2': 22.0}], '6': [{'_1': 10.0, '_2': 22.0}]}",3.0,60
121,ChIJJX_2Zg5u5kcR_GLdvrwwiGw,48.8699896,2.3591383,La Dispensa,"{'0': [], '1': [], '2': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.0, '_2': 22.5}], '3': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.0, '_2': 22.5}], '4': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.0, '_2': 22.5}], '5': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.0, '_2': 22.5}], '6': [{'_1': 12.5, '_2': 15.0}, {'_1': 19.0, '_2': 22.5}]}",4.7,60
122,ChIJ98uHfXRy5kcR74NbqToESkc,48.850658,2.3917959,La Crêperie,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
123,ChIJ__-Taw9u5kcRLoZng2N9zTE,48.8670111,2.3605285,Two Coworking - Restaurant,"{'0': [], '1': [{'_1': 8.0, '_2': 19.0}], '2': [{'_1': 8.0, '_2': 19.0}], '3': [{'_1': 8.0, '_2': 23.0}], '4': [{'_1': 8.0, '_2': 23.0}], '5': [{'_1': 8.0, '_2': 23.0}], '6': [{'_1': 10.0, '_2': 23.0}]}",5.0,60
124,ChIJF_DrCQtu5kcRg88oK6BS03Q,48.873503,2.364797,Ten Belles,"{'0': [{'_1': 9.0, '_2': 18.0}], '1': [{'_1': 8.0, '_2': 17.0}], '2': [{'_1': 8.0, '_2': 17.0}], '3': [{'_1': 8.0, '_2': 17.0}], '4': [{'_1': 8.0, '_2': 17.0}], '5': [{'_1': 8.0, '_2': 17.0}], '6': [{'_1': 9.0, '_2': 18.0}]}",4.3,60
125,ChIJQTGgKNlx5kcRoxWsu_G3VEw,48.8536445,2.3378805,Zk,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",3.0,60
126,ChIJt_haJ9lx5kcRufT6jW468T4,48.853737,2.337642,L'Atlas,"{'0': [{'_1': 7.0, '_2': 24.0}, {'_1': 0.0, '_2': 2.0}], '1': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 7.0, '_2': 24.0}]}",3.0,60
127,ChIJfSTnshNu5kcRQyvp_iUCyYk,48.8728117,2.3541589,Ngoun Heng,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",5.0,60
128,ChIJDac3ahFu5kcRTrL2hf-Cm9Q,48.87012310000001,2.3527383,Art Kebab,"{'0': [{'_1': 11.0, '_2': 24.0}, {'_1': 0.0, '_2': 1.0}], '1': [{'_1': 11.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.0}, {'_1': 11.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.0}, {'_1': 11.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.0}, {'_1': 11.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.0}, {'_1': 11.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 1.0}, {'_1': 11.0, '_2': 24.0}]}",3.9,60
129,ChIJO87vOl9C5kcRmHuH3LsdedQ,49.039892,2.341307,Coffea,"{'0': [], '1': [{'_1': 9.0, '_2': 20.0}], '2': [{'_1': 9.0, '_2': 20.0}], '3': [{'_1': 9.0, '_2': 20.0}], '4': [{'_1': 9.0, '_2': 20.0}], '5': [{'_1': 9.0, '_2': 21.0}], '6': [{'_1': 9.0, '_2': 20.0}]}",0.0,60
130,ChIJMeUXCi9u5kcR1kJ-cbDL4TI,48.86453239999999,2.3324534,El Tonel,"{'0': [{'_1': 16.0, '_2': 24.0}], '1': [{'_1': 11.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 11.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 16.0, '_2': 24.0}]}",4.2,60
131,ChIJ9fr3dxlu5kcRfPZONoLbfKA,48.86362459999999,2.349986899999999,Gard Du Nord,"{'0': [], '1': [], '2': [], '3': [], '4': [], '5': [], '6': []}",0.0,60
132,ChIJIwDp4Q5u5kcReEJkb-lOKHo,48.8681071,2.3603397,Ti' Cap,"{'0': [{'_1': 0.0, '_2': 2.0}], '1': [{'_1': 16.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 2.0}, {'_1': 16.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 2.0}, {'_1': 16.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 2.0}, {'_1': 16.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 2.0}, {'_1': 16.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 2.0}, {'_1': 16.0, '_2': 24.0}]}",4.4,60
133,ChIJqdrEITpu5kcR6etYVcwCEow,48.871415,2.335572,Le Paradis du Fruit,"{'0': [{'_1': 12.0, '_2': 24.0}, {'_1': 0.0, '_2': 1.0}], '1': [{'_1': 0.0, '_2': 1.0}, {'_1': 12.0, '_2': 24.0}], '2': [{'_1': 0.0, '_2': 1.0}, {'_1': 12.0, '_2': 24.0}], '3': [{'_1': 0.0, '_2': 1.0}, {'_1': 12.0, '_2': 24.0}], '4': [{'_1': 0.0, '_2': 1.0}, {'_1': 12.0, '_2': 24.0}], '5': [{'_1': 0.0, '_2': 1.0}, {'_1': 12.0, '_2': 24.0}], '6': [{'_1': 0.0, '_2': 1.0}, {'_1': 12.0, '_2': 24.0}]}",3.6,60
